歌曲轮播,#group#
周杰伦2010演唱会,https://vd2.bdstatic.com/mda-nmc4khkjnn0k62bn/360p/h264/1670901524505595792/mda-nmc4khkjnn0k62bn.mp4
周杰伦2013演唱会,https://vd4.bdstatic.com/mda-nmcex5u2u9puxz6d/576p/h264/1670928165588976698/mda-nmcex5u2u9puxz6d.mp4
周杰伦2016演唱会,https://vd2.bdstatic.com/mda-nmd5ujxqrmxh59qj/576p/h264/1670992604552514459/mda-nmd5ujxqrmxh59qj.mp4
张学友91年演唱会,https://vd2.bdstatic.com/mda-nmc6bf7vqqtxnjs6/hd/cae_h264/1670912304665334108/mda-nmc6bf7vqqtxnjs6.mp4
张学友1993演唱会,https://vd4.bdstatic.com/mda-nmbjevniypk396e3/576p/h264/1670853087045956378/mda-nmbjevniypk396e3.mp4
张学友1995演唱会,https://vd3.bdstatic.com/mda-nmf3ms2fzrxski1f/hd/cae_h264/1671162288536760512/mda-nmf3ms2fzrxski1f.mp4
张学友1999演唱会,https://vd2.bdstatic.com/mda-pb36w8b6rnc0z5hj/576p/h264/1675486718975622631/mda-pb36w8b6rnc0z5hj.mp4
张学友2007演唱会,https://vd4.bdstatic.com/mda-nmek3yr26v0mmia8/360p/h264/1671114180615380093/mda-nmek3yr26v0mmia8.mp4
张学友2016演唱会,https://vd4.bdstatic.com/mda-nmn72w34juavvyx6/576p/h264/1671772109003214938/mda-nmn72w34juavvyx6.mp4
张学友演唱会,https://alimov2.a.kwimgs.com/upic/2020/05/11/04/BMjAyMDA1MTEwNDE3NTRfMTA4ODgyMjg1OF8yODM1OTM2NTkxMl8yXzM=_b_Bf2cbd177f1349dcfc12d89443cf374af.mp4
谭咏麟94年纯金曲演唱会,https://vd2.bdstatic.com/mda-nmcb4ycjrf5qhjaw/hd/cae_h264/1670924774390584075/mda-nmcb4ycjrf5qhjaw.mp4
谭咏麟浓情30年演唱会,https://vd3.bdstatic.com/mda-pb288z52kkp24j7d/hd/cae_h264/1675405760149439666/mda-pb288z52kkp24j7d.mp4
谭咏麟2010演唱会,https://vd4.bdstatic.com/mda-pb34i0fpkj0m4cps/hd/cae_h264/1675494022570178771/mda-pb34i0fpkj0m4cps.mp4
谭咏麟2015年演唱会,https://vd4.bdstatic.com/mda-nmdgivr6da7bqpqs/hd/cae_h264/1671028643276847054/mda-nmdgivr6da7bqpqs.mp4
刘德华1994演唱会,https://alimov2.a.kwimgs.com/upic/2020/11/21/21/BMjAyMDExMjEyMTA2NDdfODI4NTk1NTQ0XzM5NTk1NzIyODQ0XzJfMw==_b_Bd2a633720f4eb58f50fcf669ac9f6481.mp4
刘德华1996演唱会,https://txmov2.a.kwimgs.com/upic/2020/11/24/04/BMjAyMDExMjQwNDAwMzFfODI4NTk1NTQ0XzM5NzA5NDUwNzEyXzJfMw==_b_B5b8c14b2ba01d46f3c1f12fbeba49c43.mp4
刘德华1999演唱会,https://alimov2.a.kwimgs.com/upic/2020/11/18/21/BMjAyMDExMTgyMTQ0NDlfODI4NTk1NTQ0XzM5NDM1NzU0Njc0XzJfMw==_b_B98fc4057c592f311f03825bd7f3bb05c.mp4
刘德华2001演唱会,https://alimov2.a.kwimgs.com/upic/2020/11/18/21/BMjAyMDExMTgyMTA3MjdfODI4NTk1NTQ0XzM5NDMzNDM3OTI0XzJfMw==_b_B52993094a9f0b4a854478aca541a9a58.mp4
刘德华2007红磡演唱会,https://vd2.bdstatic.com/mda-nmbnvt4myvg0x26d/576p/h264/1670861624347655626/mda-nmbnvt4myvg0x26d.mp4
刘德华2007演唱会,https://alimov2.a.kwimgs.com/upic/2020/02/28/13/BMjAyMDAyMjgxMzMwNDFfMTU5NTU2MTY2OV8yNDE4ODE5MDc1Ml8yXzM=_b_B48ce4518e73458e04dec4771e0deb6a4.mp4
刘德华2010红馆演唱会,https://vd2.bdstatic.com/mda-nmj6k2bc3adyg21b/576p/h264/1671511395304150666/mda-nmj6k2bc3adyg21b.mp4
刘德华2011年中国巡回演唱会,https://vd4.bdstatic.com/mda-pa4a49uy4h0r7wn4/576p/h264/1672903079005864993/mda-pa4a49uy4h0r7wn4.mp4
刘德华上海演唱会,https://vd2.bdstatic.com/mda-nmedfmpuhx9k86xn/576p/h264/1671098620160374576/mda-nmedfmpuhx9k86xn.mp4
黎明2005演唱会,https://vd3.bdstatic.com/mda-nmpe78rgx4gw838q/hd/cae_h264/1671883745043789332/mda-nmpe78rgx4gw838q.mp4
黎明2011演唱会,https://vd4.bdstatic.com/mda-nmcde2gcrk3fjt5z/576p/h264/1670925006665758590/mda-nmcde2gcrk3fjt5z.mp4
李克勤2002演唱会,https://vd2.bdstatic.com/mda-pae7c6xjaeg7xer5/hd/cae_h264/1673762904075484432/mda-pae7c6xjaeg7xer5.mp4
李克勤2011香港演唱会,https://vd4.bdstatic.com/mda-pae4mwxatd5nz24c/576p/h264/1673753222612308469/mda-pae4mwxatd5nz24c.mp4
李克勤2017演唱会,https://vd3.bdstatic.com/mda-nmcism1928599nu6/576p/h264/1670937708736425187/mda-nmcism1928599nu6.mp4
容祖儿2010演唱会,https://vd3.bdstatic.com/mda-pa86mtej4sz5n2vr/576p/h264/1673240260923662881/mda-pa86mtej4sz5n2vr.mp4
蔡依林2007演唱会,https://vd2.bdstatic.com/mda-nmu8j2k2rri1jsjb/hd/cae_h264/1672365159332310914/mda-nmu8j2k2rri1jsjb.mp4
蔡依林2013演唱会,https://vd2.bdstatic.com/mda-nmuh0hr8u0u6cte0/576p/h264/1672315785506572864/mda-nmuh0hr8u0u6cte0.mp4
蔡依林2014演唱会,https://vd2.bdstatic.com/mda-nmv6mkd1h1nadgd2/576p/h264/1672376027911881335/mda-nmv6mkd1h1nadgd2.mp4
蔡依林2015演唱会,https://vd3.bdstatic.com/mda-nmv7p5ckgd1y0q4r/576p/h264/1672378806357641364/mda-nmv7p5ckgd1y0q4r.mp4
蔡依林演唱会,https://alimov2.a.kwimgs.com/upic/2020/07/13/17/BMjAyMDA3MTMxNzEyMzZfODY2NDU4ODQ1XzMyMjk2MDQ4MzQ4XzJfMw==_b_B8f6ffb1ac85e8c6f0363ee3c3076d8df.mp4
萧亚轩2001演唱会,https://vd3.bdstatic.com/mda-nmva6i471kzy4s4w/576p/h264/1672384680417583405/mda-nmva6i471kzy4s4w.mp4
萧亚轩2003演唱会,https://vd2.bdstatic.com/mda-nmv9c6vf0gmdvtcm/576p/h264/1672382727349291441/mda-nmv9c6vf0gmdvtcm.mp4
萧亚轩2009演唱会,https://vd3.bdstatic.com/mda-pa3kh2zwascgw2c2/576p/h264/1672843937904836811/mda-pa3kh2zwascgw2c2.mp4
张惠妹2010演唱会,https://vd2.bdstatic.com/mda-pa4ggwqkg1hknakr/576p/h264/1672919548156014099/mda-pa4ggwqkg1hknakr.mp4
张惠妹2013演唱会,https://vd2.bdstatic.com/mda-pa59wsxnp6hvw6cd/576p/h264/1672989122541301764/mda-pa59wsxnp6hvw6cd.mp4
李宗盛2006演唱会,https://vd4.bdstatic.com/mda-pb24ivm6mtvf47cw/hd/cae_h264/1675401338311630042/mda-pb24ivm6mtvf47cw.mp4
李宗盛2016演唱会,https://vd2.bdstatic.com/mda-nmm5d7310djqaw0d/576p/h264/1671681105695580161/mda-nmm5d7310djqaw0d.mp4
莫文蔚2001演唱会,https://vd3.bdstatic.com/mda-pb648pb8uqranzvw/hd/cae_h264/1675746234053274788/mda-pb648pb8uqranzvw.mp4
莫文蔚2011演唱会,https://vd3.bdstatic.com/mda-pb658x0xe19hqdpp/360p/h264/1675741571130020178/mda-pb658x0xe19hqdpp.mp4
梁静茹2001演唱会,https://vd2.bdstatic.com/mda-pa97ypqyc6wu0zk8/576p/h264/1673329490406586933/mda-pa97ypqyc6wu0zk8.mp4
梁静茹2002演唱会,https://vd3.bdstatic.com/mda-pa98qb25xtnnbn8x/576p/h264/1673331155408906723/mda-pa98qb25xtnnbn8x.mp4
郑秀文2015演唱会,https://vd2.bdstatic.com/mda-nmpj84w16e73taxy/576p/h264/1671889503106158757/mda-nmpj84w16e73taxy.mp4
杨千嬅2010演唱会,https://vd2.bdstatic.com/mda-pa5egbg196xxmt2d/576p/h264/1673001655021314889/mda-pa5egbg196xxmt2d.mp4
杨千嬅2015演唱会,https://vd4.bdstatic.com/mda-pa5dji395y8xmq6z/576p/h264/1672999545437013514/mda-pa5dji395y8xmq6z.mp4
王菲98-99唱游演唱会,https://vd4.bdstatic.com/mda-pa38b031238njta3/hd/cae_h264/1672923987187598030/mda-pa38b031238njta3.mp4
王菲2016演唱会,https://vd2.bdstatic.com/mda-nmu5mwp547ea2qqi/hd/cae_h264/1672354630123138948/mda-nmu5mwp547ea2qqi.mp4
陈慧娴1989演唱会,https://vd3.bdstatic.com/mda-pa38zbarmey6ce76/360p/h264/1672813359525431064/mda-pa38zbarmey6ce76.mp4
陈慧娴1996年演唱会,https://alimov2.a.kwimgs.com/upic/2021/10/03/15/BMjAyMTEwMDMxNTUzNTFfMTE0Mzc4ODk3OF81ODM0NDAyOTMyMl8yXzM=_b_B85495f852ff71a0887f689798176cc08.mp4
陈慧娴2003演唱会,https://vd3.bdstatic.com/mda-pa2f7a9v7tx0rjcn/hd/cae_h264/1672852494712879502/mda-pa2f7a9v7tx0rjcn.mp4
陈慧娴2014演唱会,https://vd2.bdstatic.com/mda-nmkc1znfw4dz5tbj/576p/h264/1671612650824205354/mda-nmkc1znfw4dz5tbj.mp4
陈慧娴2016演唱会,https://vd2.bdstatic.com/mda-nmkdh8zu3b6jeur2/576p/h264/1671615353015464234/mda-nmkdh8zu3b6jeur2.mp4
陈慧娴告别演唱会,https://alimov2.a.kwimgs.com/upic/2021/01/06/20/BMjAyMTAxMDYyMDM3MDlfODI4NTk1NTQ0XzQxOTc4MTcyNTcwXzJfMw==_b_B433cd58306ccc133cade9d3cdcf0b0f1.mp4
陈慧琳2002演唱会,https://vd4.bdstatic.com/mda-panghz9yd2itiarg/576p/h264/1674474198720485545/mda-panghz9yd2itiarg.mp4
陈慧琳2005演唱会,https://vd2.bdstatic.com/mda-pani2ii7ab475aqv/576p/h264/1674478244611200996/mda-pani2ii7ab475aqv.mp4
陈慧琳2008演唱会,https://vd2.bdstatic.com/mda-pap5g5hdrs3a2f9n/hd/cae_h264/1674535115951758244/mda-pap5g5hdrs3a2f9n.mp4
李宇春2014演唱会,https://vd3.bdstatic.com/mda-pa657mq60fuufg2k/576p/h264/1673063716911647630/mda-pa657mq60fuufg2k.mp4
李宇春2016演唱会,https://vd2.bdstatic.com/mda-pa66z25sfybxrtnb/360p/h264/1673067794659521040/mda-pa66z25sfybxrtnb.mp4
李宇春2018演唱会,https://vd4.bdstatic.com/mda-pa6ai2q6tnihvw1a/576p/h264/1673076887061763198/mda-pa6ai2q6tnihvw1a.mp4
张靓颖2011演唱会,https://vd4.bdstatic.com/mda-pa6drcydexjxs77s/576p/h264/1673085018757516458/mda-pa6drcydexjxs77s.mp4
张靓颖2012演唱会,https://vd4.bdstatic.com/mda-pa754jpi39ku61b2/576p/h264/1673149309487139562/mda-pa754jpi39ku61b2.mp4
张靓颖2015演唱会,https://vd2.bdstatic.com/mda-pa75yhuj2fm0mt8m/576p/h264/1673151621612626340/mda-pa75yhuj2fm0mt8m.mp4
小虎队1995演唱会,https://vd3.bdstatic.com/mda-paa1pps10rftbfvu/hd/cae_h264/1673418256085401013/mda-paa1pps10rftbfvu.mp4
“纵贯线2009演唱会致敬经典,https://vd3.bdstatic.com/mda-pac5q1he7r5wjykx/576p/h264/1673583274906869271/mda-pac5q1he7r5wjykx.mp4
动力火车2016台北演唱会,https://vd4.bdstatic.com/mda-nmh64c39b2ss5p7j/576p/h264/1671338273583946669/mda-nmh64c39b2ss5p7j.mp4
SHE演唱会1,https://vd2.bdstatic.com/mda-nmtebs1e731y7hfu/576p/h264/1672223127459067725/mda-nmtebs1e731y7hfu.mp4
SHE演唱会2,https://vd2.bdstatic.com/mda-nmtfbgevwx16brb0/576p/h264/1672224992649095576/mda-nmtfbgevwx16brb0.mp4
SHE演唱会3,https://vd3.bdstatic.com/mda-nmkefmyd0arci215/576p/h264/1671618057578437373/mda-nmkefmyd0arci215.mp4
草蜢乐队2005演唱会,https://vd4.bdstatic.com/mda-pab49n7eagcjyh3a/576p/h264/1673493039443053267/mda-pab49n7eagcjyh3a.mp4
草蜢乐队2010演唱会,https://vd2.bdstatic.com/mda-pabcjgycy75qd28g/576p/h264/1673514880213259882/mda-pabcjgycy75qd28g.mp4
宝丽金20周年演唱会,https://vd3.bdstatic.com/mda-pbp4sapcn5kmpxhg/hd/cae_h264/1677214872094217006/mda-pbp4sapcn5kmpxhg.mp4
宝丽金25周年演唱会,https://vd2.bdstatic.com/mda-pbq9cde2ii3ti6dc/hd/cae_h264/1677311810110678172/mda-pbq9cde2ii3ti6dc.mp4
宝丽金30周年演唱会,https://vd2.bdstatic.com/mda-pbr4g2edssnu2heu/576p/h264/1677381478074490840/mda-pbr4g2edssnu2heu.mp4

歌手音乐合集,#genre#

王心凌合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946351305777158_hlsb.m3u8
邓紫棋合集,https://vd3.bdstatic.com/mda-pg3m9a9ppvgzqg76/sc/cae_h264/1688504490901841014/mda-pg3m9a9ppvgzqg76.mp4
金海心合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783577818793385_hlsb.m3u8
徐怀钰合集,https://vd3.bdstatic.com/mda-paj26adxum0u1nzm/sc/cae_h264/1674181138806313046/mda-paj26adxum0u1nzm.mp4
陈百强合集,https://vd3.bdstatic.com/mda-nkg6zym5hmcmhcth/sc/cae_h264/1668667805400554098/mda-nkg6zym5hmcmhcth.mp4
周传雄合集,https://vd4.bdstatic.com/mda-paq1wctq73q8kv3k/sc/cae_h264/1674630332295698141/mda-paq1wctq73q8kv3k.mp4
郑中基合集,https://vd3.bdstatic.com/mda-paq1vuutbxj3nid7/sc/cae_h264/1674635667756668676/mda-paq1vuutbxj3nid7.mp4
庾澄庆合集,https://vd4.bdstatic.com/mda-pawe0vd3ni6nzh8m/hd/cae_h264/1675210890051408273/mda-pawe0vd3ni6nzh8m.mp4
罗文合集,https://vd4.bdstatic.com/mda-pas47g35beq7c8am/576p/h264/1674788386403294509/mda-pas47g35beq7c8am.mp4
罗文合集,https://vd2.bdstatic.com/mda-paj209nnw25qxdd3/720p/h264/1674177933358236689/mda-paj209nnw25qxdd3.mp4
陈小春合集,https://vd4.bdstatic.com/mda-paj3eqx7guxsieph/hd/cae_h264/1674186798675696922/mda-paj3eqx7guxsieph.mp4
罗大佑合集,https://vd3.bdstatic.com/mda-paj3bndqef0brg82/hd/cae_h264/1674182231284241416/mda-paj3bndqef0brg82.mp4
邰正宵合集,https://vd2.bdstatic.com/mda-pai1fgvqnzfshm79/hd/cae_h264/1674091705705323755/mda-pai1fgvqnzfshm79.mp4
张镐哲合集,https://vd3.bdstatic.com/mda-pai1autuhxiwv606/hd/cae_h264/1674091410698310238/mda-pai1autuhxiwv606.mp4
孟庭苇合集,https://vd4.bdstatic.com/mda-pah0g785da3bd8cg/hd/cae_h264/1674003403215729852/mda-pah0g785da3bd8cg.mp4
陈慧娴合集,https://vd2.bdstatic.com/mda-pag1mzva41p63jq5/hd/cae_h264/1673927648285556707/mda-pag1mzva41p63jq5.mp4
李宗盛合集,https://vd3.bdstatic.com/mda-pag1f6ssp0tz7u6w/hd/cae_h264/1673925651687172516/mda-pag1f6ssp0tz7u6w.mp4
郑钧合集,https://vd2.bdstatic.com/mda-pad3y0wrmxzapv2w/576p/h264/1673664549552774186/mda-pad3y0wrmxzapv2w.mp4
郑伊健合集,https://vd4.bdstatic.com/mda-pac8fmnv1a366vmr/hd/cae_h264/1673591592922356655/mda-pac8fmnv1a366vmr.mp4
蔡依林合集,https://vd4.bdstatic.com/mda-pac79inw7bdc065u/hd/cae_h264/1673588623519298769/mda-pac79inw7bdc065u.mp4
张学友合集,https://vd2.bdstatic.com/mda-nm6fky2jmywpcdj9/cae_h264/1670413517411532119/mda-nm6fky2jmywpcdj9.mp4
邝美云合集,https://vd2.bdstatic.com/mda-pbeexvuxcve5846s/sc/cae_h264/1676582560140953592/mda-pbeexvuxcve5846s.mp4
李玟合集,https://vd3.bdstatic.com/mda-jksqgenwiqib178f/sc/mda-jksqgenwiqib178f.mp4
汪苏泷合集,https://vd4.bdstatic.com/mda-pg1me33kyu0pp53k/sc/cae_h264/1688382703992389690/mda-pg1me33kyu0pp53k.mp4
周杰伦合集,https://vd3.bdstatic.com/mda-paq1xkb7rcjtii9v/sc/cae_h264/1674613587466498828/mda-paq1xkb7rcjtii9v.mp4
郑智化合集,https://vd2.bdstatic.com/mda-paq1ux0qf6sgmned/sc/cae_h264/1674636855608480381/mda-paq1ux0qf6sgmned.mp4
赵传合集,https://vd3.bdstatic.com/mda-paq1tepxqeiegjj4/sc/cae_h264/1674635604690258650/mda-paq1tepxqeiegjj4.mp4
郑秀文合集,https://vd4.bdstatic.com/mda-paq1uaga11j66k8k/sc/cae_h264/1674635527660020109/mda-paq1uaga11j66k8k.mp4
张宇合集,https://vd4.bdstatic.com/mda-paq1swz9kfiww0nf/720p/h264/1674609379540322499/mda-paq1swz9kfiww0nf.mp4
张信哲合集,https://vd4.bdstatic.com/mda-paq1rstx5psmnh4d/sc/cae_h264/1674629486930515540/mda-paq1rstx5psmnh4d.mp4
张惠妹合集,https://vd3.bdstatic.com/mda-paq1r1xeq684ghvi/sc/cae_h264/1674629389712621917/mda-paq1r1xeq684ghvi.mp4
杨千嬅合集,https://vd2.bdstatic.com/mda-paj28s7kxxta535a/sc/cae_h264/1674179921663865160/mda-paj28s7kxxta535a.mp4
许冠杰合集,https://vd2.bdstatic.com/mda-paj27ykdqysv2mtw/sc/cae_h264/1674179770185504208/mda-paj27ykdqysv2mtw.mp4
萧亚轩合集,https://vd3.bdstatic.com/mda-paj25d8nm4uc59es/sc/cae_h264/1674182542534082128/mda-paj25d8nm4uc59es.mp4
王杰合集,https://vd3.bdstatic.com/mda-paj24w3pip97yamz/sc/cae_h264/1674185355776462627/mda-paj24w3pip97yamz.mp4
谭咏麟合集,https://vd2.bdstatic.com/mda-paj231dq1mks423d/sc/cae_h264/1674179884142970651/mda-paj231dq1mks423d.mp4
孙燕姿合集,https://vd3.bdstatic.com/mda-paj227g2z43rby0b/sc/cae_h264/1674182747611865385/mda-paj227g2z43rby0b.mp4
梅艳芳合集,https://vd4.bdstatic.com/mda-paj21pmbsf1t5guw/720p/h264/1674178040534961503/mda-paj21pmbsf1t5guw.mp4
刘若英合集,https://vd4.bdstatic.com/mda-paj1zjmiy8f0u7e9/sc/cae_h264/1674182802321283228/mda-paj1zjmiy8f0u7e9.mp4
黄安合集,https://vd4.bdstatic.com/mda-paj1yviih627m7br/sc/cae_h264/1674182480562260368/mda-paj1yviih627m7br.mp4
郭富城合集,https://vd3.bdstatic.com/mda-paj1y1ffn07b81zr/sc/cae_h264/1674180953809875143/mda-paj1y1ffn07b81zr.mp4
齐秦合集,https://vd3.bdstatic.com/mda-nksbca2gxqm392y9/sc/cae_h264/1669538208173071679/mda-nksbca2gxqm392y9.mp4
莫文蔚合集,https://vd3.bdstatic.com/mda-nksbbcfasp641205/sc/cae_h264/1669538238470976198/mda-nksbbcfasp641205.mp4
林子祥合集,https://vd2.bdstatic.com/mda-nksbae509kuunmw5/sc/cae_h264/1669538414221805368/mda-nksbae509kuunmw5.mp4
林志颖合集,https://vd4.bdstatic.com/mda-nksb70tv5vt9d5ta/sc/cae_h264/1669539791287641428/mda-nksb70tv5vt9d5ta.mp4
梁咏琪合集,https://vd3.bdstatic.com/mda-nkm0vwwxem7nnicp/sc/cae_h264/1669097506610820128/mda-nkm0vwwxem7nnicp.mp4
梁静茹合集,https://vd2.bdstatic.com/mda-nkm0tccmp4h9mbzx/sc/cae_h264/1669099609536177298/mda-nkm0tccmp4h9mbzx.mp4
李克勤合集,https://vd3.bdstatic.com/mda-nkm0rfx2h01mecpb/sc/cae_h264/1669097663537218616/mda-nkm0rfx2h01mecpb.mp4
黎明合集,https://vd3.bdstatic.com/mda-nkm0q4v1cnx3dg0q/sc/cae_h264/1669099217121656933/mda-nkm0q4v1cnx3dg0q.mp4
黄莺莺合集,https://vd4.bdstatic.com/mda-nkm0h1vrypczxbtg/720p/h264/1669076515355370249/mda-nkm0h1vrypczxbtg.mp4
邓丽君合集,https://vd4.bdstatic.com/mda-nkg71nvnuzanh072/sc/cae_h264/1668667802847572861/mda-nkg71nvnuzanh072.mp4
草蜢合集,https://vd2.bdstatic.com/mda-nkg6xtz6ph8a421a/sc/cae_h264/1668671364539601937/mda-nkg6xtz6ph8a421a.mp4
张雨生合集,https://vd4.bdstatic.com/mda-nis0atuv091ryxg0/sc/cae_h264/1664442884366030417/mda-nis0atuv091ryxg0.mp4
迪克牛仔合集,https://vd2.bdstatic.com/mda-nibbumj3jzc16ej9/sc/cae_h264/1662975278800631180/mda-nibbumj3jzc16ej9.mp4
黄品源合集,https://vd2.bdstatic.com/mda-ni506bsvmmdm4bdv/sc/cae_h264/1662424001611264977/mda-ni506bsvmmdm4bdv.mp4
刘德华合集,https://vd2.bdstatic.com/mda-ni103pry5e4aqk39/sc/cae_h264/1662084584421447983/mda-ni103pry5e4aqk39.mp4
周华健合集,https://vd4.bdstatic.com/mda-nhw80v1ith9wa8e8/sc/cae_h264/1662013758665982272/mda-nhw80v1ith9wa8e8.mp4
伍佰合集,http://vd3.bdstatic.com/mda-pe07i71fkd531zj1/sc/bd265_cae_roi_v5/1682947766065803786/mda-pe07i71fkd531zj1.mp4
卓依婷合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5252041701152345508_hlsb.m3u8
姜育恒合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5228116320942620413_hlsb.m3u8
魏佳艺合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5226427471582302532_hlsb.m3u8
云朵合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5246412201505505933_hlsb.m3u8
韩宝仪合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634324924434598_hlsb.m3u8
陈瑞合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429788093934_hlsb.m3u8
林俊杰合集,https://txmov2.a.kwimgs.com/合集bs3/video-hls/5231212549905475206_hlsb.m3u8
陶喆合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5239938277375381611_hlsb.m3u8
汪明荃合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502102851767269_hlsb.m3u8
林忆莲合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5250071375165662691_hlsb.m3u8
腾格尔合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5242471550986018227_hlsb.m3u8
许蒿合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673328160378_hlsb.m3u8
S.H.E,https://vd2.bdstatic.com/mda-nkg6vju7i34is8z3/sc/cae_h264/1668668139955974515/mda-nkg6vju7i34is8z3.mp4
Beyond1,https://vd4.bdstatic.com/mda-pdmaxg5vf0bmrpxx/sc/cae_h264/1682179055724322707/mda-pdmaxg5vf0bmrpxx.mp4
beyond2,https://vd3.bdstatic.com/mda-nm75269264v485fe/sc/cae_h264/1670475833350119754/mda-nm75269264v485fe.mp4
beyond3,https://vd2.bdstatic.com/mda-nmbduj4y5qrhr14v/576p/h264/1670838831995101004/mda-nmbduj4y5qrhr14v.mp4
王菲合集1,https://vd4.bdstatic.com/mda-pg3m9czi01sgmas7/sc/cae_h264/1688505868106382211/mda-pg3m9czi01sgmas7.mp4
王菲合集2,https://vd3.bdstatic.com/mda-paj24ccexzab4113/sc/cae_h264/1674182919884158754/mda-paj24ccexzab4113.mp4
刀郎合集1,https://vd3.bdstatic.com/mda-pat22g6vrma1n8b2/576p/h264/1674869354107877822/mda-pat22g6vrma1n8b2.mp4
刀郎合集2,https://vd3.bdstatic.com/mda-pat2dzrxjp4fkzdb/576p/h264/1674870199072291490/mda-pat2dzrxjp4fkzdb.mp4
张国荣合集1,https://vd3.bdstatic.com/mda-na9i15iap05efpff/sc/cae_h264_delogo/1641828605628346695/mda-na9i15iap05efpff.mp4
张国荣合集2,https://vd2.bdstatic.com/mda-na8hrvu9tk4svhrf/sc/cae_h264_delogo/1642260080397657076/mda-na8hrvu9tk4svhrf.mp4
童安格合集1,https://vd2.bdstatic.com/mda-paj23qqh5q1c86qg/sc/cae_h264/1674182613788241332/mda-paj23qqh5q1c86qg.mp4
童安格合集2,https://txmov2.a.kwimgs.com/bs3/video-hls/5251760219003853218_hlsb.m3u8
林志炫合集1,https://vd2.bdstatic.com/mda-ni40rrekfe43ip3f/sc/cae_h264/1662338985564650327/mda-ni40rrekfe43ip3f.mp4
林志炫合集2,https://txmov2.a.kwimgs.com/bs3/video-hls/5253449075409106514_hlsb.m3u8
任贤齐合集1,https://vd2.bdstatic.com/mda-nksbd58xaz4z1t64/sc/cae_h264/1669538442443360196/mda-nksbd58xaz4z1t64.mp4
任贤齐合集2,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012023525680703_hlsb.m3u8
陈淑桦合集1,https://vd2.bdstatic.com/mda-paib4m1zb47fz3j0/sc/cae_h264/1674117441894799856/mda-paib4m1zb47fz3j0.mp4
陈淑桦合集2,https://txmov2.a.kwimgs.com/bs3/video-hls/5207850128833175307_hlsb.m3u8
后街男孩合集,https://vd2.bdstatic.com/mda-par8z6y3utptip75/hd/cae_h264/1674717583528229786/mda-par8z6y3utptip75.mp4
动力火车合集,https://vd3.bdstatic.com/mda-paf2igxsejppa5pp/hd/cae_h264/1673837006365021404/mda-paf2igxsejppa5pp.mp4
草蜢乐队合集,https://vd3.bdstatic.com/mda-pab6g9c7wiiqtrga/hd/cae_h264/1673505526767573188/mda-pab6g9c7wiiqtrga.mp4
小虎队合集,https://vd2.bdstatic.com/mda-paa30i5xz1kit41f/hd/cae_h264/1673418932656982871/mda-paa30i5xz1kit41f.mp4
五月天合集,https://vd2.bdstatic.com/mda-pa95ycptd1myw460/hd/cae_h264/1673353422131457347/mda-pa95ycptd1myw460.mp4
经典歌曲570首,https://txmov2.a.kwimgs.com/bs3/video-hls/5196309668987139918_hlsb.m3u8
15首经典粤语歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5257671204403480069_hlsb.m3u8
30首流行歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5188428306720249920_hlsb.m3u8
刘德华16首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5193213420289935762_hlsb.m3u8
30首经典老歌,https://txmov2.a.kwimgs.com/bs3/video-hls/5192650491225440005_hlsb.m3u8
经典国语老歌合集1,https://vd3.bdstatic.com/mda-peb3rhxk5uyvghpj/720p/h264/1683859549697235538/mda-peb3rhxk5uyvghpj.mp4
经典国语老歌合集2,https://vd2.bdstatic.com/mda-ped1sgxncbswrexk/720p/h264/1684027353141147241/mda-ped1sgxncbswrexk.mp4
经典国语老歌合集3,https://vd3.bdstatic.com/mda-peg3z4yjn9bkgz31/720p/h264/1684292099467092819/mda-peg3z4yjn9bkgz31.mp4
经典国语老歌合集4,https://vd3.bdstatic.com/mda-peg44n9z66qk9z38/1080p/cae_h264/1684481766710705634/mda-peg44n9z66qk9z38.mp4
经典国语老歌合集5,https://vd3.bdstatic.com/mda-peg4c13vtwdfmyhh/720p/h264/1684292959661351663/mda-peg4c13vtwdfmyhh.mp4
经典国语老歌合集6,https://vd3.bdstatic.com/mda-peg4gw5z4ijcmmb8/1080p/cae_h264/1684546102296835094/mda-peg4gw5z4ijcmmb8.mp4
陈瑞经典音乐合集40首,https://txmov2.a.kwimgs.com/bs3/video-hls/5202220639951372084_hlsb.m3u8
